tree_id,legal_status,species,address,site_order,site_info,plant_type,care_taker,care_assistant,plant_date,dbh,plot_size,permit_notes,x_coordinate,y_coordinate,latitude,longitude,location
44590,Permitted Site,Tree(s) ::,,118,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
93932,Significant Tree,Pinus Spp :: Pine Spp,,,Front Yard : Yard,Tree,Private,,2010-04-28 12:00:00.000000 UTC,,,Permit Number 53387,5990375.96797,2090932.55284,37.720748979550841,-122.4753420648413,"(37.72074897955084, -122.4753420648413)"
46051,Permitted Site,Tree(s) ::,,168,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
45970,Permitted Site,Tree(s) ::,,224,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
48098,Permitted Site,Tree(s) ::,,208,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
35206,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,,15,Sidewalk: Curb side : Cutout,Tree,Private,,1998-02-10 12:00:00.000000 UTC,,,Permit Number 38712,,,,,
33082,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,,7,Sidewalk: Curb side : Cutout,Tree,Private,,1996-11-05 12:00:00.000000 UTC,,,Permit Number 37336,,,,,
44579,Permitted Site,Tree(s) ::,,143,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
46063,Permitted Site,Tree(s) ::,,105,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
35800,Permitted Site,Arecastrum romanzoffianum :: Queen Palm,,3,Sidewalk: Curb side : Cutout,Tree,Private,,1998-04-22 12:00:00.000000 UTC,,,Permit Number 39046,,,,,
44981,Permitted Site,Tree(s) ::,,62,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
46060,Permitted Site,Tree(s) ::,,102,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
47475,Permitted Site,Lophostemon confertus :: Brisbane Box,,1,Sidewalk: Curb side : Cutout,Tree,Private,,2002-05-14 12:00:00.000000 UTC,,,Permit Number 45375,,,,,
46722,Permitted Site,Quercus agrifolia :: Coast Live Oak,,1,Sidewalk: Curb side : Cutout,Tree,Private,,2002-04-24 12:00:00.000000 UTC,,,Permit Number 44843,,,,,
96231,Permitted Site,Tree(s) ::,,,Sidewalk: Curb side : Cutout,Landscaping,Private,,,,,,,,,,
48083,Permitted Site,Tree(s) ::,,193,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
45864,Permitted Site,Tree(s) ::,,94,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
31845,Permitted Site,Prunus serrulata :: Ornamental Cherry,,3,Sidewalk: Curb side : Cutout,Tree,Private,,1995-06-19 12:00:00.000000 UTC,,,Permit Number 35298,,,,,
97352,Permitted Site,Tree(s) ::,,2,Unaccepted Street : Yard,Tree,Private,,,,,,,,,,
34322,Permitted Site,Jacaranda mimosifolia :: Jacaranda,,27,Sidewalk: Curb side : Cutout,Tree,Private,,1997-07-14 12:00:00.000000 UTC,,,Permit Number 38095,6011565.6617548456,2101164.3321543303,37.750048765949913,-122.40281462336895,"(37.750048765949906, -122.40281462336897)"
45911,Permitted Site,Tree(s) ::,,57,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
44899,Permitted Site,Tree(s) ::,,133,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
46064,Permitted Site,Tree(s) ::,,106,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
35202,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,,1,Sidewalk: Curb side : Cutout,Tree,Private,,1998-02-10 12:00:00.000000 UTC,,,Permit Number 38712,,,,,
51068,Permitted Site,Tree(s) ::,,1,Sidewalk: Curb side : Cutout,Tree,Private,,2004-07-14 12:00:00.000000 UTC,,,Permit Number 47530,,,,,
44904,Permitted Site,Tree(s) ::,,138,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
44681,Permitted Site,Tree(s) ::,,101,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
60867,Permitted Site,Tree(s) ::,,1,Sidewalk: Curb side : Cutout,Tree,Private,,1983-04-25 12:00:00.000000 UTC,,,Permit Number 20649,,,,,
44957,Permitted Site,Tree(s) ::,,70,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
48309,Permitted Site,Tree(s) ::,,175,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
33085,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,,10,Sidewalk: Curb side : Cutout,Tree,Private,,1996-11-05 12:00:00.000000 UTC,,,Permit Number 37336,,,,,
48158,Permitted Site,Tree(s) ::,,268,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
48088,Permitted Site,Tree(s) ::,,198,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
44581,Permitted Site,Tree(s) ::,,145,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
44863,Permitted Site,Tree(s) ::,,22,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
44543,Permitted Site,Tree(s) ::,,26,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
48086,Permitted Site,Tree(s) ::,,196,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
46194,Permitted Site,Magnolia grandiflora :: Southern Magnolia,,3,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-31 12:00:00.000000 UTC,,,Permit Number 44518,,,,,
48274,Permitted Site,Tree(s) ::,,84,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
46721,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,,1,Sidewalk: Curb side : Cutout,Tree,Private,,2002-04-24 12:00:00.000000 UTC,,,Permit Number 44843,,,,,
38806,Permitted Site,Lophostemon confertus :: Brisbane Box,,7,Sidewalk: Curb side : Cutout,Tree,Private,,1998-10-23 12:00:00.000000 UTC,,,Permit Number 40645,,,,,
44593,Permitted Site,Tree(s) ::,,133,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
44984,Permitted Site,Tree(s) ::,,56,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
44944,Permitted Site,Tree(s) ::,,177,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
44970,Permitted Site,Tree(s) ::,,53,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
48103,Permitted Site,Tree(s) ::,,212,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
48841,Permitted Site,Lophostemon confertus :: Brisbane Box,,2,Sidewalk: Curb side : Cutout,Tree,Private,,2002-11-08 12:00:00.000000 UTC,,,Permit Number 46057,5993902.7144241184,2107430.110743843,37.766250916351353,-122.46434844664616,"(37.76625091635135, -122.46434844664617)"
57917,Permitted Site,Tree(s) ::,,1,Sidewalk: Curb side : Cutout,Tree,Private,,1977-06-16 12:00:00.000000 UTC,,,Permit Number 16875,,,,,
34308,Permitted Site,Jacaranda mimosifolia :: Jacaranda,,17,Sidewalk: Curb side : Cutout,Tree,Private,,1997-07-14 12:00:00.000000 UTC,,,Permit Number 38095,6011565.6617548456,2101164.3321543303,37.750048765949913,-122.40281462336895,"(37.750048765949906, -122.40281462336897)"
48478,Permitted Site,Tree(s) ::,,6,Sidewalk: Curb side : Cutout,Tree,Private,,,,,Permit Number 45832,,,,,
33090,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,,3,Sidewalk: Curb side : Cutout,Tree,Private,,1996-11-05 12:00:00.000000 UTC,,,Permit Number 37336,,,,,
48291,Permitted Site,Tree(s) ::,,101,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
44980,Permitted Site,Tree(s) ::,,52,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
36861,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,,6,Sidewalk: Curb side : Cutout,Tree,Private,,1998-05-26 12:00:00.000000 UTC,,,Permit Number 39538,,,,,
48179,Permitted Site,Tree(s) ::,,72,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
48280,Permitted Site,Tree(s) ::,,90,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
44704,Permitted Site,Tree(s) ::,,88,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
43487,Permitted Site,Melaleuca linariifolia :: Flaxleaf Paperbark,,3,Sidewalk: Curb side : Cutout,Tree,Private,,2000-07-19 12:00:00.000000 UTC,,,Permit Number 43169,,,,,
44672,Permitted Site,Tree(s) ::,,54,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
84720,Permitted Site,Tree(s) ::,,3,Sidewalk: Curb side : Cutout,Tree,Private,,2007-05-07 12:00:00.000000 UTC,,,Permit No. 49313,6009231.37121,2098283.05614,37.7420068031099,-122.41068330856081,"(37.7420068031099, -122.41068330856079)"
36628,Permitted Site,Robinia x ambigua :: Locust,,16,Sidewalk: Curb side : Cutout,Tree,Private,,1998-05-20 12:00:00.000000 UTC,,,Permit Number 39461,,,,,
34901,Permitted Site,Magnolia grandiflora :: Southern Magnolia,,7,Sidewalk: Curb side : Cutout,Tree,Private,,1997-09-05 12:00:00.000000 UTC,,,Permit Number 38505,,,,,
44600,Permitted Site,Tree(s) ::,,128,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
45377,Permitted Site,Tree(s) ::,,2,Sidewalk: Curb side : Cutout,Tree,Private,,,,,Permit Number 44200,5989322.60767277,2117225.7623772528,37.792881973672458,-122.48090723785944,"(37.79288197367246, -122.48090723785944)"
34317,Permitted Site,Jacaranda mimosifolia :: Jacaranda,,28,Sidewalk: Curb side : Cutout,Tree,Private,,1997-07-14 12:00:00.000000 UTC,,,Permit Number 38095,6011565.6617548456,2101164.3321543303,37.750048765949913,-122.40281462336895,"(37.750048765949906, -122.40281462336897)"
61453,Permitted Site,Tree(s) ::,,1,Sidewalk: Curb side : Cutout,Tree,Private,,1984-06-22 12:00:00.000000 UTC,,,Permit Number 21392,,,,,
35742,Permitted Site,Rhamnus alaternus :: Italian Buckthorn,,2,Sidewalk: Curb side : Cutout,Tree,Private,,1998-04-15 12:00:00.000000 UTC,,,Permit Number 39016,,,,,
44697,Permitted Site,Tree(s) ::,,81,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
46142,Permitted Site,Lophostemon confertus :: Brisbane Box,,3,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-27 12:00:00.000000 UTC,,,Permit Number 44490,,,,,
45981,Permitted Site,Tree(s) ::,,126,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
44589,Permitted Site,Tree(s) ::,,117,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
44986,Permitted Site,Tree(s) ::,,58,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
38766,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,,3,Sidewalk: Curb side : Cutout,Tree,Private,,1998-10-20 12:00:00.000000 UTC,,,Permit Number 40634,6001679.4366073683,2094405.0490357131,37.730932385820523,-122.43651793794454,"(37.73093238582052, -122.43651793794454)"
44597,Permitted Site,Tree(s) ::,,125,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
48750,Permitted Site,Corymbia ficifolia :: Red Flowering Gum,,8,Sidewalk: Curb side : Cutout,Tree,Private,,,,,Permit Number 46023,,,,,
34100,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,,1,Sidewalk: Curb side : Cutout,Tree,Private,,1997-07-05 12:00:00.000000 UTC,,,Permit Number 37975,,,,,
48143,Permitted Site,Tree(s) ::,,253,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
48153,Permitted Site,Tree(s) ::,,263,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
84708,Permitted Site,Washingtonia robusta :: Mexican Fan Palm,,2,Sidewalk: Curb side : Cutout,Tree,Private,,2007-05-17 12:00:00.000000 UTC,,,Permit No. 49325,6001553.34694,2108280.88879,37.769024965974737,-122.43794736859526,"(37.76902496597474, -122.43794736859526)"
36871,Permitted Site,Ginkgo biloba :: Maidenhair Tree,,1,Sidewalk: Curb side : Cutout,Tree,Private,,1998-05-26 12:00:00.000000 UTC,,,Permit Number 39538,,,,,
46730,Permitted Site,Quercus agrifolia :: Coast Live Oak,,4,Sidewalk: Curb side : Cutout,Tree,Private,,2002-04-24 12:00:00.000000 UTC,,,Permit Number 44843,,,,,
44582,Permitted Site,Tree(s) ::,,146,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
46197,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,,2,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-31 12:00:00.000000 UTC,,,Permit Number 44518,,,,,
93931,Significant Tree,Pinus Spp :: Pine Spp,,,Front Yard : Yard,Tree,Private,,2010-04-28 12:00:00.000000 UTC,,,Permit Number 53387,5990375.96797,2090932.55284,37.720748979550841,-122.4753420648413,"(37.72074897955084, -122.4753420648413)"
46000,Permitted Site,Tree(s) ::,,118,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
44673,Permitted Site,Tree(s) ::,,55,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
44905,Permitted Site,Tree(s) ::,,139,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
44570,Permitted Site,Tree(s) ::,,134,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
46031,Permitted Site,Tree(s) ::,,206,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
44945,Permitted Site,Tree(s) ::,,178,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
48210,Permitted Site,Tree(s) ::,,53,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
34330,Permitted Site,Jacaranda mimosifolia :: Jacaranda,,8,Sidewalk: Curb side : Cutout,Tree,Private,,1997-07-14 12:00:00.000000 UTC,,,Permit Number 38095,6011565.6617548456,2101164.3321543303,37.750048765949913,-122.40281462336895,"(37.750048765949906, -122.40281462336897)"
48093,Permitted Site,Tree(s) ::,,203,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
35207,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,,14,Sidewalk: Curb side : Cutout,Tree,Private,,1998-02-10 12:00:00.000000 UTC,,,Permit Number 38712,,,,,
45845,Permitted Site,Tree(s) ::,,81,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
45859,Permitted Site,Tree(s) ::,,99,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
45974,Permitted Site,Tree(s) ::,,136,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
35695,Permitted Site,Liriodendron tulipifera :: Tulip Tree,,5,Sidewalk: Curb side : Cutout,Tree,Private,,1998-04-10 12:00:00.000000 UTC,,,Permit Number 38993,,,,,
36643,Permitted Site,Robinia x ambigua :: Locust,,11,Sidewalk: Curb side : Cutout,Tree,Private,,1998-05-20 12:00:00.000000 UTC,,,Permit Number 39461,,,,,
44669,Permitted Site,Tree(s) ::,,51,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
44573,Permitted Site,Tree(s) ::,,137,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
46732,Permitted Site,Quercus agrifolia :: Coast Live Oak,,2,Sidewalk: Curb side : Cutout,Tree,Private,,2002-04-24 12:00:00.000000 UTC,,,Permit Number 44843,,,,,
44881,Permitted Site,Tree(s) ::,,142,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
44616,Permitted Site,Tree(s) ::,,180,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
48311,Permitted Site,Tree(s) ::,,177,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
45918,Permitted Site,Tree(s) ::,,64,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
35799,Permitted Site,Arecastrum romanzoffianum :: Queen Palm,,2,Sidewalk: Curb side : Cutout,Tree,Private,,1998-04-22 12:00:00.000000 UTC,,,Permit Number 39046,,,,,
38764,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,,1,Sidewalk: Curb side : Cutout,Tree,Private,,1998-10-20 12:00:00.000000 UTC,,,Permit Number 40634,6001679.4366073683,2094405.0490357131,37.730932385820523,-122.43651793794454,"(37.73093238582052, -122.43651793794454)"
35696,Permitted Site,Liriodendron tulipifera :: Tulip Tree,,6,Sidewalk: Curb side : Cutout,Tree,Private,,1998-04-10 12:00:00.000000 UTC,,,Permit Number 38993,,,,,
48262,Permitted Site,Tree(s) ::,,126,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
44642,Permitted Site,Tree(s) ::,,60,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
48470,Permitted Site,Tree(s) ::,,12,Sidewalk: Curb side : Cutout,Tree,Private,,,,,Permit Number 45832,,,,,
46726,Permitted Site,Lyonothamnus floribundus subsp. asplenifolius :: Santa Cruz Ironwood,,3,Sidewalk: Curb side : Cutout,Tree,Private,,2002-04-24 12:00:00.000000 UTC,,,Permit Number 44843,,,,,
57417,Permitted Site,Tree(s) ::,,1,Sidewalk: Curb side : Cutout,Tree,Private,,1976-09-08 12:00:00.000000 UTC,,,Permit Number 16259,,,,,
48120,Permitted Site,Tree(s) ::,,274,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
47477,Permitted Site,Lophostemon confertus :: Brisbane Box,,3,Sidewalk: Curb side : Cutout,Tree,Private,,2002-05-14 12:00:00.000000 UTC,,,Permit Number 45375,,,,,
31849,Permitted Site,Prunus serrulata :: Ornamental Cherry,,1,Sidewalk: Curb side : Cutout,Tree,Private,,1995-06-19 12:00:00.000000 UTC,,,Permit Number 35298,,,,,
51578,Permitted Site,Ligustrum lucidum :: Glossy Privet,,1,Sidewalk: Curb side : Cutout,Tree,Private,,2005-02-04 12:00:00.000000 UTC,,,Permit Number 47872,,,,,
48314,Permitted Site,Tree(s) ::,,180,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
48480,Permitted Site,Tree(s) ::,,1,Median : Cutout,Tree,Private,,,,,Permit Number 45832,,,,,
48157,Permitted Site,Tree(s) ::,,267,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
46050,Permitted Site,Tree(s) ::,,179,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
48265,Permitted Site,Tree(s) ::,,129,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
44675,Permitted Site,Tree(s) ::,,47,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
48328,Permitted Site,Tree(s) ::,,138,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
34137,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,,1,Sidewalk: Curb side : Cutout,Tree,Private,,1997-07-05 12:00:00.000000 UTC,,,Permit Number 37987,,,,,
46295,Permitted Site,Robinia x ambigua :: Locust,,7,Sidewalk: Curb side : Cutout,Tree,Private,,2002-01-31 12:00:00.000000 UTC,,,Permit Number 44564,,,,,
48211,Permitted Site,Tree(s) ::,,54,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
48472,Permitted Site,Tree(s) ::,,13,Sidewalk: Curb side : Cutout,Tree,Private,,,,,Permit Number 45832,,,,,
46017,Permitted Site,Tree(s) ::,,167,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
48316,Permitted Site,Tree(s) ::,,182,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
48061,Permitted Site,Tree(s) ::,,233,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
60481,Permitted Site,Tree(s) ::,,1,Sidewalk: Curb side : Cutout,Tree,Private,,1982-12-01 12:00:00.000000 UTC,,,Permit Number 20076,,,,,
48286,Permitted Site,Tree(s) ::,,96,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
48242,Permitted Site,Tree(s) ::,,26,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
35203,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,,20,Sidewalk: Curb side : Cutout,Tree,Private,,1998-02-10 12:00:00.000000 UTC,,,Permit Number 38712,,,,,
44861,Permitted Site,Tree(s) ::,,21,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
48165,Permitted Site,Tree(s) ::,,28,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
45997,Permitted Site,Tree(s) ::,,115,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
46287,Permitted Site,Robinia x ambigua :: Locust,,16,Sidewalk: Curb side : Cutout,Tree,Private,,2002-01-31 12:00:00.000000 UTC,,,Permit Number 44564,,,,,
44870,Permitted Site,Tree(s) ::,,29,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
45904,Permitted Site,Tree(s) ::,,24,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
44880,Permitted Site,Tree(s) ::,,153,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
44988,Permitted Site,Tree(s) ::,,60,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
46016,Permitted Site,Tree(s) ::,,202,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
45943,Permitted Site,Tree(s) ::,,183,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
46308,Permitted Site,Robinia x ambigua :: Locust,,11,Sidewalk: Curb side : Cutout,Tree,Private,,2002-01-31 12:00:00.000000 UTC,,,Permit Number 44564,,,,,
45933,Permitted Site,Tree(s) ::,,52,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
50775,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,,2,Sidewalk: Curb side : Cutout,Tree,Private,,,,,Permit Number 47304,,,,,
48319,Permitted Site,Tree(s) ::,,185,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
33092,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,,8,Sidewalk: Curb side : Cutout,Tree,Private,,1996-11-05 12:00:00.000000 UTC,,,Permit Number 37336,,,,,
44646,Permitted Site,Tree(s) ::,,66,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
62946,Permitted Site,Tree(s) ::,,1,Sidewalk: Curb side : Cutout,Tree,Private,,1984-09-13 12:00:00.000000 UTC,,,Permit Number 23328,,,,,
45930,Permitted Site,Tree(s) ::,,41,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
48208,Permitted Site,Tree(s) ::,,51,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
